id,screen_name,name,created_at,description,location,url,profile_image_url,statuses_count,friends_count,followers_count,verified
267938462,RepZoeLofgren,Rep. Zoe Lofgren,Thu Mar 17 21:06:21 +0000 2011,"Member of Congress Proudly Representing CA's 19th Congressional District in Silicon Valley's cities of San Jose, Morgan Hill & Gilroy",,http://t.co/gxyqi3ANcp,http://pbs.twimg.com/profile_images/510125443094024192/eVbv3QDN_normal.jpeg,1418,102,8418,True
2696643955,RepMoolenaar,Rep. John Moolenaar,Thu Jul 31 21:09:14 +0000 2014,Representing Michigan's Fourth Congressional District. This is the Twitter page of the official House office.,,http://t.co/cwXZtKCJhJ,http://pbs.twimg.com/profile_images/582601285918179328/pMYeRdaS_normal.jpg,445,208,1847,True
2724095695,StaceyPlaskett,Rep. Stacey Plaskett,Mon Aug 11 14:40:01 +0000 2014,Proudly representing the Virgin Islands of the United States,"U.S. Virgin Is. | Wash., DC",http://t.co/T9tJ8F2eLe,http://pbs.twimg.com/profile_images/571356958507016192/dBChNKvk_normal.jpeg,391,194,1288,True
2730150631,RepCurtClawson,Rep. Curt Clawson,Wed Aug 13 19:15:51 +0000 2014,Member of Congress (FL-19),"Bonita Springs, FL",https://t.co/f7wKPZ5rGI,http://pbs.twimg.com/profile_images/499641881471365120/76_IJoeB_normal.jpeg,1058,79,2358,True
2750127259,RepLeeZeldin,Lee Zeldin,Wed Aug 20 19:25:47 +0000 2014,Official Twitter of U.S. Congressman Lee Zeldin of New York's 1st Congressional District.,,,http://pbs.twimg.com/profile_images/585164854526406657/jsf3wMaO_normal.jpg,477,303,2214,False
27676828,PatrickMcHenry,Patrick McHenry,Mon Mar 30 16:42:39 +0000 2009,I represent the citizens of North Carolina’s 10th District in the United States Congress.,"Denver, NC",http://t.co/fKHDu4b6V5,http://pbs.twimg.com/profile_images/651818702078373888/1O9z-PmQ_normal.jpg,3416,3871,16340,True
278124059,SenBlumenthal,Richard Blumenthal,Wed Apr 06 17:13:53 +0000 2011,Connecticut’s U.S. Senator,"Connecticut, USA",http://t.co/MfF8W57FEu,http://pbs.twimg.com/profile_images/649318254570287104/i58enGO3_normal.jpg,6315,971,34456,True
278145569,MarshaBlackburn,Marsha Blackburn,Wed Apr 06 18:05:33 +0000 2011,I am honored to serve the people of Tennessee's 7th District.,"Brentwood, TN",http://t.co/uIRgQmKWY5,http://pbs.twimg.com/profile_images/1302245568/Twitter_profile_normal.JPG,4413,2406,20593,True
281540744,RepWebster,Daniel Webster,Wed Apr 13 13:47:05 +0000 2011,A family man and small-business owner who is dedicated to serving the citizens of Central Florida with honor and integrity.,Central Florida,http://t.co/b57txtC4Hx,http://pbs.twimg.com/profile_images/1362512985/Twitter_Pic_2_normal.png,2691,311,8392,True
2847221717,RepRatcliffe,John Ratcliffe,Mon Oct 27 20:20:35 +0000 2014,"Heath resident, @SMU Grad, Chairman of Subcommittee on Cybersecurity @HouseHomeland & on @HouseJudiciary - 4th District of Texas U.S. Rep. RTs ≠ endorsements",,http://t.co/RaXZihuHYU,http://pbs.twimg.com/profile_images/623858574826053632/kxJWWSEL_normal.jpg,745,365,2179,True
2852998461,RepWesterman,Rep. Bruce Westerman,Fri Oct 31 03:57:48 +0000 2014,"Congressman representing the Fourth District of Arkansas. Husband. Father of four. Hot Springs native. @UArkansas, @Yale alum.","Hot Springs, Arkansas",http://t.co/bUBMKnHR6S,http://pbs.twimg.com/profile_images/577876090309361664/itRREUo8_normal.jpeg,1691,608,2666,True
2853309155,RepCurbelo,Rep. Carlos Curbelo,Fri Oct 31 14:01:43 +0000 2014,"Representing Florida's 26th Congressional District, Husband, Dad, Catholic, Son of Cuban exiles, GOP, UM gradx2, Belen Jesuit",,https://t.co/2GWJaJ2q7U,http://pbs.twimg.com/profile_images/585513565362200577/AuQSSbgD_normal.jpg,1189,184,5219,True
2856787757,SenJoniErnst,Joni Ernst,Sun Nov 02 13:32:54 +0000 2014,Follow for news and updates from the Office of Iowa Senator Joni K. Ernst. Tweets from Joni are signed JKE.,Iowa ,http://t.co/zUYK5PQEOd,http://pbs.twimg.com/profile_images/560859109470117888/a3odinWf_normal.jpeg,858,48,10832,True
28599820,RepDianaDeGette,Rep. Diana DeGette,Fri Apr 03 16:41:06 +0000 2009,"Member of Congress, Colorado's 1st Congressional District. Chief Deputy Whip & member of Energy and Commerce Committee.","Denver, CO",http://t.co/ADHTXH6MGD,http://pbs.twimg.com/profile_images/648316555093118976/mVHpRd3x_normal.jpg,2407,11602,16465,True
28602948,RepRaulGrijalva,Raul M. Grijalva,Fri Apr 03 16:55:32 +0000 2009,,"Washington, D.C.",http://t.co/IcLwlG7hqR,http://pbs.twimg.com/profile_images/566304491918462976/muz5J8tZ_normal.jpeg,2147,274,17321,True
2861616083,USRepGaryPalmer,Gary Palmer,Tue Nov 04 22:58:38 +0000 2014,Proudly serving the people of Alabama's 6th Congressional District.,,https://t.co/f5XX8JEE0I,http://pbs.twimg.com/profile_images/703304169424351232/isakyNiA_normal.jpg,1099,829,2680,True
2862577383,RepKenBuck,Congressman Ken Buck,Wed Nov 05 14:49:30 +0000 2014,Husband. Father. Proudly represent the wonderful people of Colorado CD-04.," Windsor, CO | Washington, DC",http://t.co/Tl3R80YNB1,http://pbs.twimg.com/profile_images/552483330839433216/tt64NtR4_normal.jpeg,758,276,2785,True
2863006655,RepLawrence,Brenda Lawrence,Wed Nov 05 18:46:39 +0000 2014,"Congresswoman for Michigan's 14th District: Detroit, Southfield, Oakland and Wayne Counties.","Washington, DC",https://t.co/jik2CxOIWT,http://pbs.twimg.com/profile_images/674983469684944897/7x9iAa-V_normal.png,2222,1007,3144,True
2863210809,sendavidperdue,David Perdue,Wed Nov 05 20:58:02 +0000 2014,Official Twitter account for U.S. Senator David Perdue of Georgia.,Georgia,http://t.co/I3Xla94WAO,http://pbs.twimg.com/profile_images/563788627864322048/HsMgIiPY_normal.jpeg,1503,894,6758,True
2869746172,repdavetrott,Rep. Dave Trott,Sun Nov 09 22:42:17 +0000 2014,"U.S. Representative for Michigan's 11th Congressional District.
A Leader Southeast Michigan Can Rely On",,http://t.co/IbwtalQDVL,http://pbs.twimg.com/profile_images/687290818974105600/4zExmII8_normal.jpg,152,42,2011,False
2891210047,SenDanSullivan,SenDanSullivan,Wed Nov 05 21:25:42 +0000 2014,Official twitter account for U.S. Senator Dan Sullivan.  Proudly serving the state of Alaska.,,http://t.co/9uIoLCChCm,http://pbs.twimg.com/profile_images/553674509639618560/XOdVwVGN_normal.png,950,392,3405,True
2914163523,RepLoudermilk,Barry Loudermilk,Wed Dec 10 18:53:17 +0000 2014,"Rep. Barry Loudermilk represents Georgia's 11th Congressional District, which includes all of Bartow and Cherokee counties and portions of Cobb and Fulton.",,https://t.co/FWd4vPQ7Po,http://pbs.twimg.com/profile_images/578949791146725376/LSA2VpBg_normal.jpeg,617,321,2617,True
2914515430,RepTomEmmer,Tom Emmer,Wed Dec 10 21:44:52 +0000 2014,"Husband, father, hockey fan, and Congressman for Minnesota's 6th District.","Otsego, MN | Washington, D.C.",http://t.co/jU8TYBqqHL,http://pbs.twimg.com/profile_images/618170231144476672/LEyqyYfr_normal.png,1313,143,2477,True
2914571740,RepMikeBishop,Mike Bishop,Wed Dec 10 22:19:34 +0000 2014,Official account for Congressman Mike Bishop #MI08. Serving on @HouseJudiciary and @EdWorkforce Committees.,"Rochester, MI",http://t.co/cJYobAueyX,http://pbs.twimg.com/profile_images/656529391673999360/fK2zpwcO_normal.jpg,907,547,2778,True
2916086925,RepAdams,Alma S. Adams,Thu Dec 11 19:54:07 +0000 2014,Congresswoman. Educator. Artist.,,https://t.co/wPfZolUQ4r,http://pbs.twimg.com/profile_images/696878967744290816/UNJ4vKXq_normal.jpg,1254,712,2572,True
291756142,SenatorEnzi,Mike Enzi,Mon May 02 15:26:39 +0000 2011,Mike Enzi is Wyoming’s 20th U.S. Senator. His joy of representing Wyoming is topped by few things. (Being a grandfather and fly-fishing are two).,,http://t.co/Vxn9wmrQ3U,http://pbs.twimg.com/profile_images/378800000059842815/d29a4825955e66d55338fe6ee386fe30_normal.png,2599,581,17760,True
29201047,SenJeffMerkley,Senator Jeff Merkley,Mon Apr 06 13:38:39 +0000 2009,U.S. Senator from the State of Oregon,Oregon,http://t.co/g0KThX0Tg5,http://pbs.twimg.com/profile_images/378800000722784871/b68791dd767a19f46f2676e82f689107_normal.jpeg,3018,172,42073,True
292935209,RepCorrineBrown,Corrine Brown,Wed May 04 13:48:56 +0000 2011,"I have served in the U.S. House of Representatives since 1992. My district includes Jacksonville, Gainesville and Orlando.",Jacksonville,http://t.co/5S1qvqSpp2,http://pbs.twimg.com/profile_images/1338701114/CB_Icon_normal.jpg,1199,263,9346,True
2929491549,RepBrianBabin,Brian Babin,Thu Dec 18 13:28:53 +0000 2014,Honored to serve the residents of #TX36 Congressional District in the U.S. Congress.,,https://t.co/pCIBLYLTCN,http://pbs.twimg.com/profile_images/558035287444430848/jDt7bcmR_normal.jpeg,958,518,2686,True
292990703,RepLoisCapps,Lois Capps,Wed May 04 15:39:31 +0000 2011,U.S. Representative from California's 24th Congressional District,California ,http://t.co/eVGEo0vfvh,http://pbs.twimg.com/profile_images/604321306578788352/sF1VQ607_normal.jpg,2510,2835,9229,True
2930635215,RepNewhouse,Rep Dan Newhouse,Thu Dec 18 20:19:23 +0000 2014,Proud to represent Washington's 4th District in the U.S. Congress,,https://t.co/qIftHgI639,http://pbs.twimg.com/profile_images/553653397505576960/4z-oC8rN_normal.jpeg,565,1179,2263,True
293131808,PattyMurray,Senator Patty Murray,Wed May 04 20:23:35 +0000 2011,Official account of U.S. Senator Patty Murray (D-WA) | Tweets come from staff unless signed “-PM” by Senator Murray | RT≠endorsement,WA & DC,http://t.co/7bd8QMhqRT,http://pbs.twimg.com/profile_images/430384292917555200/ULj2LMsW_normal.jpeg,8818,2177,43290,True
2932617195,RepPoliquin,Rep. Bruce Poliquin,Fri Dec 19 21:32:47 +0000 2014,Proudly Serving Maine's Second Congressional District,,http://t.co/Ogg3AouzND,http://pbs.twimg.com/profile_images/621677222131187712/3oeVQHKO_normal.jpg,856,345,2160,True
2933760046,RepComstock,Barbara Comstock,Sat Dec 20 15:03:37 +0000 2014,Honored To Represent Virginia’s 10th Congressional District. Attorney • Legislator • Mom,Virginia's 10th CD,https://t.co/zwcWKMBIGJ,http://pbs.twimg.com/profile_images/570247519695667200/aBcZjKPe_normal.jpeg,1191,593,3212,True
29442313,SenSanders,Bernie Sanders,Tue Apr 07 13:02:35 +0000 2009,"Sen. Bernie Sanders is the longest serving independent in congressional history. Tweets ending in -B are from Bernie, and all others are from a staffer.",Vermont/DC,http://t.co/8AS4FI1oge,http://pbs.twimg.com/profile_images/649202007723499524/lBGS6rs6_normal.png,14257,1945,1923749,True
29450962,repjohnlewis,John Lewis,Tue Apr 07 13:49:52 +0000 2009,"Congressman, Georgia's Fifth Congressional District","Atlanta, GA",http://t.co/jkhd3kZYNd,http://pbs.twimg.com/profile_images/2676793451/16ce871e098e5d93358b93b5d416226d_normal.png,1480,163,103305,True
29501253,RepAdamSchiff,Adam Schiff,Tue Apr 07 17:54:35 +0000 2009,Representing California's 28th Congressional District and Ranking Member of the House Intelligence Committee.,"Burbank, CA",http://t.co/Ctv7QpWmtF,http://pbs.twimg.com/profile_images/553289858924285952/asUU5hh9_normal.png,3017,1717,17449,True
2951574214,RepGarretGraves,Rep. Garret Graves,Tue Dec 30 17:51:24 +0000 2014,Official Twitter Page of Congressman Garret Graves (LA06),"Washington, D.C.",http://t.co/Xl9zvwQcFh,http://pbs.twimg.com/profile_images/553292029963145216/lzwyCMoA_normal.png,785,486,2152,True
2953494478,RepRyanZinke,Ryan Zinke,Wed Dec 31 17:32:01 +0000 2014,"5th generation Montanan. Retired #NavySEAL Commander. Husband, father, grandfather. Played 4 #OregonDucks. Teddy Roosevelt fan. Congressman for Montana.",Montana,https://t.co/4VpMC6h5ac,http://pbs.twimg.com/profile_images/550345566509465600/eDxVNQ-1_normal.jpeg,1007,943,4018,True
2953713339,RepEvanJenkins,Rep. Evan Jenkins,Wed Dec 31 20:52:52 +0000 2014,I'm honored to represent the people of West Virginia's 3rd Congressional District in the 114th Congress.,West Virginia,http://t.co/4WvQYxuluZ,http://pbs.twimg.com/profile_images/588782390056787968/1hJFP7wo_normal.jpg,1088,547,2685,True
2953922782,RepRyanCostello,Rep. Ryan Costello,Wed Dec 31 22:38:23 +0000 2014,"U.S. Rep. for #PA06 Congressional District including portions of Berks, Chester, Lebanon & Montgomery Counties. @Transport & @HouseVetAffairs Committees",PA-06 ,http://t.co/jEHV8zDLWZ,http://pbs.twimg.com/profile_images/633280448920027136/QIFDBlSU_normal.jpg,1000,497,2540,True
2953974395,RepFrenchHill,French Hill,Wed Dec 31 23:54:58 +0000 2014,Official account for Rep French Hill. Ninth generation Arkansan and Little Rock businessman proudly representing Arkansas's Second Congressional District. #AR2,"Washington, DC",http://t.co/TggD8sC0rY,http://pbs.twimg.com/profile_images/722828233494962176/3T7Ngjar_normal.jpg,773,510,2668,True
2955485182,SenatorRounds,Senator Mike Rounds,Thu Jan 01 20:23:49 +0000 2015,U.S. Senator for South Dakota,"Pierre, South Dakota",http://t.co/gMVH2AwcFu,http://pbs.twimg.com/profile_images/555794520311205888/sdPOdu4L_normal.jpeg,966,497,5080,True
295685416,ConawayTX11,Mike Conaway,Mon May 09 13:56:50 +0000 2011,I am proud to serve the 11th Congressional District of Texas! I can be reached via website below or phone: 202-225-3605.,,http://t.co/CR8m9Gxrif,http://pbs.twimg.com/profile_images/378800000851285720/a7a4a89aaed5c9dc32139c0d79c4ffcc_normal.jpeg,635,1421,5628,True
296245061,RepAdrianSmith,Rep. Adrian Smith,Tue May 10 12:52:01 +0000 2011,Proudly serving the 3rd District of Nebraska in the U.S. House of Representatives,"Gering, NE / Washington, DC",http://t.co/pOBhoFPbKa,http://pbs.twimg.com/profile_images/599320046352113667/7bvq1DNa_normal.jpg,2051,268,4712,True
2962681881,RepGwenGraham,Rep. Gwen Graham,Mon Jan 05 20:56:23 +0000 2015,Representing North Florida's Second Congressional District http://t.co/gXnjCabyW5,,http://t.co/NAK8aLw4hV,http://pbs.twimg.com/profile_images/581195128909402112/YEo2UP7n_normal.jpg,852,774,2778,True
2962813893,RepStefanik,Rep. Elise Stefanik,Mon Jan 05 22:17:51 +0000 2015,"Official Twitter Account for Congresswoman Elise Stefanik, proudly representing New York's 21st District.",,http://t.co/aqRshGoEsH,http://pbs.twimg.com/profile_images/709865411374915584/o5OrzoRm_normal.jpg,1279,226,4641,True
2962868158,RepDonBeyer,Rep. Don Beyer,Mon Jan 05 22:09:04 +0000 2015,Proudly representing Virginia's 8th District in Congress.,Northern Virginia & DC,http://t.co/GLUWQ3oyIM,http://pbs.twimg.com/profile_images/722493714455597056/8gmUR6aq_normal.jpg,1994,1175,3397,True
2962891515,RepAbraham,Rep. Ralph Abraham,Mon Jan 05 23:01:54 +0000 2015,"Proudly representing Louisiana's 5th District. Rural family physician, veteran, farmer, pilot, former veterinarian, husband, father & grandfather.",,,http://pbs.twimg.com/profile_images/552239677395046402/-PHUoJ7w_normal.jpeg,216,97,1984,True
2962923040,SenSasse,Senator Ben Sasse,Mon Jan 05 22:39:56 +0000 2015,"The press office account of U.S. Sen. Sasse. 

His (less political/hopefully more interesting) personal account is at @BenSasse.",,,http://pbs.twimg.com/profile_images/552233907337179138/D7idMyaS_normal.jpeg,601,1,13351,True
2962994194,RepTomMacArthur,Tom MacArthur,Mon Jan 05 23:22:19 +0000 2015,Congressman for New Jersey's Third Congressional District,,http://t.co/jpK6IZgOJH,http://pbs.twimg.com/profile_images/656481870151028736/Yks_-3bH_normal.jpg,939,442,2321,True
2963445730,HurdOnTheHill,Rep. Will Hurd,Tue Jan 06 04:27:18 +0000 2015,"San Antonio native, @TAMU grad, former undercover @CIA officer, cybersecurity expert, Chair of IT Subcommittee on @GOPOversight, also on @HouseHomeland",#TX23,https://t.co/w6EN71cdoK,http://pbs.twimg.com/profile_images/664856137976578048/bVxEylQw_normal.jpg,1858,658,4669,True
296361085,SenJohnThune,Senator John Thune,Tue May 10 16:41:48 +0000 2011,"U.S. Senator John Thune, South Dakota. Chairman of @SenateGOP & @SenateCommerce. Father. Husband. Avid Outdoorsman. Sports Fan.",,http://t.co/OiwOiAFGGw,http://pbs.twimg.com/profile_images/1347910653/JRTTwitterProfile_normal.jpg,2983,341,44411,True
2964174789,SenThomTillis,Senator Thom Tillis,Tue Jan 06 14:22:18 +0000 2015,Official Twitter account of North Carolina Senator Thom Tillis.,"Washington, D.C. ",http://t.co/mLVkKjLyOt,http://pbs.twimg.com/profile_images/717483264303370240/ome_0Dbi_normal.jpg,1248,2332,8451,True
2964222544,RepHardy,Rep. Cresent Hardy,Tue Jan 06 14:08:31 +0000 2015,Proudly representing Nevada's 4th Congressional District,"Nevada, USA",http://t.co/RPDLpARNAe,http://pbs.twimg.com/profile_images/552515282728521729/bazgL2JV_normal.jpeg,871,403,2255,True
2964287128,RepRickAllen,Rick W. Allen,Tue Jan 06 14:45:18 +0000 2015,Proudly representing Georgia's 12th Congressional District,"Augusta, GA and Washington, DC",http://t.co/RseyZoCFIB,http://pbs.twimg.com/profile_images/552476601510682624/vklJRMrV_normal.jpeg,384,91,1975,True
2964351843,RepBradAshford,Brad Ashford,Tue Jan 06 15:51:29 +0000 2015,Proudly Representing Nebraska's 2nd Congressional District,,https://t.co/tWZvDFBJ0G,http://pbs.twimg.com/profile_images/598850679826874370/HgSu5HRO_normal.jpg,2515,649,3107,True
2964526557,RepAlexMooney,Rep. Alex Mooney,Tue Jan 06 17:13:10 +0000 2015,Official account for Congressman Alex Mooney representing the 2nd district of West Virginia.  Serving on the Natural Resources and Budget House Committees.,,http://t.co/RwgqyghSrE,http://pbs.twimg.com/profile_images/552513452866945024/9kW1uDrE_normal.jpeg,553,383,2434,True
2964877294,RepBost,Rep. Mike Bost,Tue Jan 06 19:55:08 +0000 2015,,IL-12 Congressional District ,https://t.co/4tXoH7NdiQ,http://pbs.twimg.com/profile_images/553681697867575296/TbRJrmrc_normal.jpeg,469,46,1673,False
2964949642,RepMcSally,Martha McSally,Tue Jan 06 20:39:37 +0000 2015,Honored to represent the people of Arizona's Second Congressional District in the U.S House of Representatives.,Southern Arizona,http://t.co/uhBWBXn5BB,http://pbs.twimg.com/profile_images/555153275821887489/W5U7tZVg_normal.jpeg,1178,727,3976,True
2965083477,RepRodBlum,Congressman Rod Blum,Tue Jan 06 22:59:49 +0000 2015,Official Account Of Iowa's 1st District Congressman Rod Blum. Member of @GOPoversight & the House Budget Committee #IA01,Northeast Iowa,http://t.co/Bj8xkyTeIJ,http://pbs.twimg.com/profile_images/563377937609547776/QgjEd3ns_normal.jpeg,905,1544,3368,True
2966205003,RepMarkWalker,Rep. Mark Walker,Wed Jan 07 16:20:28 +0000 2015,Member of the U.S. Congress - Representing the 6th District of North Carolina,,http://t.co/uvTWAFvWvC,http://pbs.twimg.com/profile_images/644519055001579521/GyBgqy0T_normal.jpg,940,1253,3217,True
2966570782,RepRubenGallego,Ruben Gallego,Wed Jan 07 19:31:08 +0000 2015,Proud representative of Arizona's 7th Congressional District,"Phoenix, AZ",http://t.co/isis6YaDPG,http://pbs.twimg.com/profile_images/722453566884081665/NhxH_c6l_normal.jpg,1493,2128,4315,True
2966758114,RepRussell,Rep. Steve Russell,Wed Jan 07 21:24:35 +0000 2015,Proudly serving the Fifth District of Oklahoma in Congress.,Fifth District of Oklahoma,https://t.co/mQXJd4TSrK,http://pbs.twimg.com/profile_images/560847918446309377/AarCJGxZ_normal.jpeg,288,506,2045,True
2966765501,RepJohnKatko,John Katko,Wed Jan 07 21:51:49 +0000 2015,Official Twitter account of Rep. John Katko. Proudly representing New York's 24th Congressional District.,"Syracuse, New York",https://t.co/GLTSxMTZwp,http://pbs.twimg.com/profile_images/554696221269712897/C6aDs9sH_normal.jpeg,229,156,2449,True
2968007206,RepDeSaulnier,Mark DeSaulnier,Thu Jan 08 15:32:13 +0000 2015,Honored to represent California's 11th Congressional District. Serving on the House Education and Workforce and Oversight and Government Reform Committees.,"Concord, CA ",https://t.co/pa3PJQ8V5B,http://pbs.twimg.com/profile_images/657673039631532032/qVIMGigH_normal.jpg,612,273,1845,True
2970279814,RepDebDingell,Rep. Debbie Dingell,Fri Jan 09 19:15:50 +0000 2015,"Proudly serving the people of Michigan's 12th Congressional District.
http://t.co/e7qwdRk0zg
http://t.co/q9q7Jj0s26","Washington, DC",http://t.co/tsIQhHRnwP,http://pbs.twimg.com/profile_images/618194716304130048/NFxM7gqR_normal.png,957,5738,7807,True
2970462034,RepKathleenRice,Kathleen Rice,Fri Jan 09 21:18:27 +0000 2015,"Official government account for Congresswoman Kathleen Rice,  representing NY's 4th congressional district (Long Island). Tweets from Kathleen are signed -kr","Long Island, NY",http://t.co/XBMpgvbVZ1,http://pbs.twimg.com/profile_images/593055390192902147/roEgT5OF_normal.jpg,1039,959,3295,True
2973870195,RepBuddyCarter,Buddy Carter,Mon Jan 12 00:33:43 +0000 2015,Proudly serving Georgia's 1st Congressional District,,https://t.co/zGq0mX8dEy,http://pbs.twimg.com/profile_images/554437784912400384/N6PPUUz2_normal.jpeg,520,234,2226,True
2974648323,SteveKnight25,Rep. Steve Knight,Mon Jan 12 13:24:19 +0000 2015,Proudly representing California's 25th Congressional District.,,https://t.co/JnqzI2oWdw,http://pbs.twimg.com/profile_images/560528293292548096/zPZwgtN3_normal.jpeg,186,282,930,True
2975091705,CongressmanHice,Congressman Hice,Mon Jan 12 18:48:35 +0000 2015,Congressman Hice is honored to serve Georgia's 10th Congressional District.,"Monroe, GA; Wash., D.C.",http://t.co/A3NK9zJVk8,http://pbs.twimg.com/profile_images/554717519135522816/xNB3Iani_normal.jpeg,418,607,1994,True
2975350155,RepMarkTakai,Mark Takai,Mon Jan 12 21:41:39 +0000 2015,"Aloha!  Welcome to the official Twitter for Congressman Mark Takai (HI-01) -- husband, father, Hawaii National Guard veteran, public servant.","Honolulu / Washington, D.C.",http://t.co/6QVeQHosr6,http://pbs.twimg.com/profile_images/554758316929216513/_cYT7T4k_normal.png,612,1799,2115,True
2976598347,RepMiaLove,Rep. Mia Love,Tue Jan 13 15:44:28 +0000 2015,"Official account for Congresswoman Mia Love, Utah's 4th District","Saratoga Springs, UT",https://t.co/FPQkNcVd05,http://pbs.twimg.com/profile_images/674678985817591808/UpMtuY0Q_normal.jpg,291,69,6760,True
2976606250,RepGrothman,Rep. Glenn Grothman,Tue Jan 13 15:08:48 +0000 2015,U.S. Congressman (WI-06),"Washington, D.C.",http://t.co/MY3WTtaAeb,http://pbs.twimg.com/profile_images/572507648281419776/DwcU5StR_normal.jpeg,321,174,1404,True
29766367,RepSamGraves,Rep. Sam Graves,Wed Apr 08 17:20:43 +0000 2009,Proudly representing Missouri's Sixth Congressional District,,http://t.co/BZ1mlWEGMh,http://pbs.twimg.com/profile_images/496777563/SamGravesMO_normal.jpg,6778,755,10627,True
299883942,CongPalazzo,Cong. Steven Palazzo,Mon May 16 20:52:25 +0000 2011,I proudly represent the Fourth Congressional District of Mississippi. For more information on my work in Congress please visit http://t.co/Ue63OYLp.,Mississippi ,http://t.co/m7SGUgLrSj,http://pbs.twimg.com/profile_images/705099453720616960/9juqgK2I_normal.jpg,1704,1654,7581,True
3018670151,RepPeteAguilar,Pete Aguilar,Wed Feb 04 21:01:23 +0000 2015,"Pete Aguilar represents CA’s 31st Congressional District. A former Mayor, Rep. Aguilar is committed to strengthening the Inland Empire’s middle class.","San Bernardino, CA",http://t.co/o4deRoUnuK,http://pbs.twimg.com/profile_images/724955126897725440/BAd8bM1R_normal.jpg,487,106,2194,True
30216513,BradSherman,Brad Sherman,Fri Apr 10 13:38:03 +0000 2009,Serving California's San Fernando Valley.  Admission: Some of these tweets are prepared by my staff on my behalf. ReTweets are not an endorsement.,"Sherman Oaks, CA",http://t.co/Ylyf3DDmjz,http://pbs.twimg.com/profile_images/131821361/Rep._Sherman_Official_Portrait.sm2_normal.jpg,709,129,9350,True
3026622545,RepAmata,Congresswoman Amata,Mon Feb 09 16:00:36 +0000 2015,Congresswoman Representing American Samoa,"Washington, D.C.",http://t.co/L7B6x0yzTS,http://pbs.twimg.com/profile_images/564816554185859073/f1VAN3h3_normal.jpeg,1,0,382,True
303861808,RepThompson,Mike Thompson,Mon May 23 14:58:06 +0000 2011,Rep. Mike Thompson represents California's 5th Congressional District and chairs the House Gun Violence Prevention Task Force.,"St. Helena, CA",http://t.co/nPlTDF4THi,http://pbs.twimg.com/profile_images/523103949696421888/YiMUma44_normal.jpeg,1430,289,5322,True
3044993235,RepTedLieu,Rep. Ted Lieu,Thu Feb 19 20:08:54 +0000 2015,Representing California's 33rd District in Congress - On House OGR & Budget Committees - Democratic Freshman Class President - Lt. Colonel in Air Force Reserves,Washington D.C. & Los Angeles,http://t.co/SFF1Hjj9ww,http://pbs.twimg.com/profile_images/568758808978022400/2pH8o48y_normal.jpeg,1384,4097,4635,True
3047090620,MARKEYMEMO,MarkeyMemo,Fri Feb 20 15:27:19 +0000 2015,MarkeyMemo followers: Please note that the official Twitter account for Senator Markey is now @SenMarkey,,,http://pbs.twimg.com/profile_images/568795565001953281/LFsHuXTO_normal.jpeg,1,1,63,False
305216911,RepBobbyRush,Bobby L. Rush,Wed May 25 20:59:25 +0000 2011,The official twitter account of Rep. Bobby L. Rush.  For official policy please see http://t.co/biKpeeMhCz.  RT does NOT constitute an endorsement.,D.C./Chicago & SW Suburbs,http://t.co/fZruAAdEJY,http://pbs.twimg.com/profile_images/378800000172084485/f1498b4c9a4df5a036d108993be4bf4b_normal.jpeg,736,170,6575,True
305620929,Call_Me_Dutch,Dutch Ruppersberger,Thu May 26 14:39:08 +0000 2011,"U.S. Congressman serving Maryland's 2nd District. Member of House Appropriations Committee. Loves all things Baltimore esp. the Ravens, Orioles and crabs.","Washington, DC",http://t.co/uAblmVkUWN,http://pbs.twimg.com/profile_images/466663718932074497/Hzr9q14A_normal.jpeg,1967,1258,6408,True
3091316093,teammoulton,TeamMoulton,Fri Mar 13 14:26:54 +0000 2015,The Office of Congressman Seth Moulton (D-MA),"Salem, MA ",https://t.co/yTDGdlOgEL,http://pbs.twimg.com/profile_images/719728867217448960/eOiVuyaD_normal.jpg,1459,2984,2179,True
310310133,RepStephenLynch,Rep. Stephen Lynch,Fri Jun 03 14:48:36 +0000 2011,The official Twitter account of Congressman Stephen F. Lynch. Proudly serving the 8th Congressional District of Massachusetts.,"Washington, D.C. / Boston, MA",http://t.co/EeBu3zBUBI,http://pbs.twimg.com/profile_images/523121530155175937/H7aakruP_normal.jpeg,1695,316,7196,True
312134473,RepLindaSanchez,Linda T. Sánchez,Mon Jun 06 16:50:45 +0000 2011,I work for CA-38 + Chair the  @HispanicCaucus. Serve on the @WaysMeansCmte & @BenghaziDems. Ranking Member on the Ethics Cmte. Die-hard @Dodgers Fan.,"Norwalk, CA & Washington, D.C.",http://t.co/j3uPhHLz80,http://pbs.twimg.com/profile_images/722076423284858881/XU6t7ori_normal.jpg,1959,1751,9933,True
3122099613,DonaldNorcross,Donald Norcross,Fri Mar 27 20:08:34 +0000 2015,Representing New Jersey's 1st District in the U.S. House of Representatives,,http://t.co/yD13GE8LK4,http://pbs.twimg.com/profile_images/684805798489374720/_vCfpWrb_normal.jpg,3263,569,1402,True
314205957,RepDavidYoung,David Young,Thu Jun 09 21:48:45 +0000 2011,"Official account of U.S. Congressman David Young, proudly representing all the people in Iowa's 3rd Congressional District. #IA03","Van Meter, Iowa",https://t.co/vrYdw3pvSS,http://pbs.twimg.com/profile_images/601351700960681984/vtK6KHeo_normal.jpg,2088,706,3348,True
