id,screen_name,name,created_at,description,location,url,statuses_count,friends_count,followers_count,verified,profile_image_url,bioguide_id,days_since_creation,days_since_last_tweet,tweets_count,tweets_per_day,recent_tweets_per_day
293131808,PattyMurray,Senator Patty Murray,Wed May 04 20:23:35 +0000 2011,Official account of U.S. Senator Patty Murray (D-WA) | Tweets come from staff unless signed “-PM” by Senator Murray | RT≠endorsement,WA & DC,http://t.co/7bd8QMhqRT,8818,2177,43290,True,http://pbs.twimg.com/profile_images/430384292917555200/ULj2LMsW_normal.jpeg,M001111,1826,0,8818,4.83,136.3
18632666,JerryMoran,Jerry Moran,Mon Jan 05 14:25:22 +0000 2009,Proud to represent Kansans in the United States Senate,Kansas,http://t.co/CBA3beMHNs,3431,3040,23064,True,http://pbs.twimg.com/profile_images/646045133742305281/FvcNQ64a_normal.jpg,M000934,2676,0,3431,1.28,34.8
132278386,SenatorBarb,Barbara Mikulski,Mon Apr 12 20:06:38 +0000 2010,U.S. Senator for Maryland,"Baltimore, MD/Washington DC",http://t.co/fzmg1jqrSU,4484,225,43024,True,http://pbs.twimg.com/profile_images/378800000022234700/36ab4124ca43bb8a96b1c26c32c55ddf_normal.jpeg,M000702,2213,1,4484,2.03,57.8
18695134,SenatorMenendez,Senator Bob Menendez,Tue Jan 06 21:01:12 +0000 2009,Proudly serving the State of New Jersey in the United States Senate.,,http://t.co/k4dLi6HYYJ,4472,627,53936,True,http://pbs.twimg.com/profile_images/471994418266775552/14FnKiYy_normal.jpeg,M000639,2674,5,4472,1.67,38.7
132201224,RepJimMcDermott,Jim McDermott,Mon Apr 12 15:27:16 +0000 2010,Proudly serving Washington State's 7th Congressional District,,http://t.co/koCY9ld8kF,1840,1297,12958,True,http://pbs.twimg.com/profile_images/610795762751008768/QHaA0wur_normal.jpg,M000404,2213,54,1840,0.83,9.3
339822881,McConnellPress,Sen. McConnell Press,Thu Jul 21 18:25:30 +0000 2011,The Kentucky press office for Senator Mitch McConnell. For more information please visit his website:,,http://t.co/GZL4NPuP1q,8055,285,63466,True,http://pbs.twimg.com/profile_images/3669175024/adf5306d54877f14161a1c030b5ae779_normal.jpeg,M000355,1748,1,8055,4.61,93.7
242426145,RepMcGovern,Rep. Jim McGovern,Mon Jan 24 19:18:36 +0000 2011,"Official Twitter account for Congressman Jim McGovern, of Massachusetts' 2nd Congressional District.",Massachusetts,https://t.co/f2XcW4hsKs,3774,501,15529,True,http://pbs.twimg.com/profile_images/721693548572254208/NIfPFRbU_normal.jpg,M000312,1926,0,3774,1.96,142.6
19394188,SenJohnMcCain,John McCain,Fri Jan 23 13:42:31 +0000 2009,"U.S. Senator John McCain (R-AZ), Chairman of Senate Armed Services Committee","Phoenix, AZ / Washington, DC",,11070,364,2002951,True,http://pbs.twimg.com/profile_images/1189622627/twitter_normal.jpg,M000303,2658,0,11070,4.16,150.7
3047090620,MARKEYMEMO,MarkeyMemo,Fri Feb 20 15:27:19 +0000 2015,MarkeyMemo followers: Please note that the official Twitter account for Senator Markey is now @SenMarkey,,,1,1,63,False,http://pbs.twimg.com/profile_images/568795565001953281/LFsHuXTO_normal.jpeg,M000133,438,438,1,0.0,0.1
258900199,RepMaloney,Carolyn  B. Maloney,Mon Feb 28 19:06:50 +0000 2011,"New York's 12th Congressional District - Manhattan, Brooklyn & Queens",New York City,http://t.co/G6SgsJbYJB,2263,3290,11661,True,http://pbs.twimg.com/profile_images/712393122391703552/aIuAc9XX_normal.jpg,M000087,1891,1,2263,1.2,62.0
88784440,SenMikeLee,Mike Lee,Mon Nov 09 22:47:47 +0000 2009,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,Utah,http://t.co/WnT9wNOtNT,3752,2398,224063,True,http://pbs.twimg.com/profile_images/1766994197/official_photo_normal.jpeg,L000577,2367,5,3752,1.59,39.0
1444015610,USRepLong,U.S. Rep. Billy Long,Mon May 20 15:02:21 +0000 2013,"Representing Missouri’s 7th District in the United States Congress

Member of the House Energy and Commerce Committee",,http://t.co/C79hr4bTUb,4482,3255,4381,True,http://pbs.twimg.com/profile_images/542749694137360385/YwkGEO6l_normal.jpeg,L000576,1079,0,4482,4.15,146.6
225921757,SenatorLankford,Sen. James Lankford,Sun Dec 12 20:33:07 +0000 2010,Serving the State of Oklahoma in the United States Senate,"Oklahoma and Washington, DC",http://t.co/TAadQSsJTA,3270,531,17354,True,http://pbs.twimg.com/profile_images/562721960216391680/aSIZ4uaG_normal.jpeg,L000575,1969,4,3270,1.66,40.6
246341769,Raul_Labrador,Raúl R. Labrador,Wed Feb 02 16:26:52 +0000 2011,Proudly serving Idaho's beautiful 1st Congressional District.,"Eagle, Idaho",http://t.co/6B5v8If4F2,1338,576,10402,True,http://pbs.twimg.com/profile_images/1277129862/Smaller_Picture_normal.jpg,L000573,1917,0,1338,0.7,24.4
22831059,CynthiaLummis,Rep. Cynthia Lummis,Wed Mar 04 20:44:59 +0000 2009,Proud to represent the people of Wyoming in the U.S. House of Representatives.,Wyoming and Washington D.C.,http://t.co/bSPiTCeFvE,1500,6219,12984,True,http://pbs.twimg.com/profile_images/87805738/Official_Photo_-_Compressed_normal.jpg,L000571,2617,4,1500,0.57,14.1
19318314,repbenraylujan,Ben Ray Lujan,Thu Jan 22 01:00:32 +0000 2009,"Proudly Representing New Mexico’s 3rd Congressional District. @EnergyCommerce Committee, and Member of @HispanicCaucus. Follows, replies & RTs ≠ endorsement.",,http://t.co/HYE2dXCzKg,1192,366,10181,True,http://pbs.twimg.com/profile_images/722116680155922432/Jbfp8Ki6_normal.png,L000570,2659,1,1192,0.45,15.6
1849261916,RepBlainePress,Blaine Luetkemeyer,Mon Sep 09 19:53:08 +0000 2013,All information released is from Rep. Luetkemeyer to keep you up-to-date with what is happening in D.C. and MO-03.,Missouri's 3rd District,http://t.co/ouzglelLvy,1112,218,2497,False,http://pbs.twimg.com/profile_images/378800000438535060/543388ceecdec942e3acc30dbeaa26c7_normal.jpeg,L000569,967,4,1112,1.15,19.3
613725908,RepLanceNJ7,Rep. Leonard Lance,Wed Jun 20 20:19:40 +0000 2012,Official Twitter Account for Congressman Leonard Lance.  Proudly Representing New Jersey's 7th Congressional District.  http://t.co/uudCjpcv9f,,http://t.co/nARbDjLrTt,1160,324,4511,True,http://pbs.twimg.com/profile_images/491966223458893824/zHwfK2U8_normal.jpeg,L000567,1413,4,1160,0.82,25.8
15394954,boblatta,U.S. Rep. Bob Latta,Fri Jul 11 18:33:24 +0000 2008,Representing #OH5. Deputy Whip. Member of @HouseCommerce Committee. Vice Chairman of the Communications & Technology Subcommittee.,"ÜT: 41.052377,-82.130057",http://t.co/dSKBcpo6FL,5406,5925,17576,True,http://pbs.twimg.com/profile_images/621369511636135937/Zk5PgsWw_normal.jpg,L000566,2853,1,5406,1.89,22.1
510516465,daveloebsack,Dave Loebsack,Thu Mar 01 16:52:06 +0000 2012,Fighting for the hardworking people of Iowa,Iowa's 2nd District,,592,560,3716,True,http://pbs.twimg.com/profile_images/476023485647437826/xnIR5tUD_normal.jpeg,L000565,1524,1,592,0.39,12.9
584012853,RepDLamborn,Rep. Doug Lamborn,Fri May 18 16:01:17 +0000 2012,"Republican Congressman for Colorado's 5th Congressional District. For regular email updates, sign-up at http://t.co/aVNY6LCmDL",Colorado Springs,http://t.co/aVNY6LCmDL,2578,747,5598,True,http://pbs.twimg.com/profile_images/3564839448/9ac5c90e0019b4a4aeb0c49952b28006_normal.jpeg,L000564,1446,0,2578,1.78,53.3
1009269193,RepLipinski,Rep. Daniel Lipinski,Thu Dec 13 17:03:06 +0000 2012,Proudly representing the people of Illinois' 3rd Congressional District. Follow me on Facebook at http://t.co/The2w76j,,http://t.co/CHbyJlgm,1172,838,3696,True,http://pbs.twimg.com/profile_images/2971346902/d1cb42b1effd617fc324380327c90c99_normal.jpeg,L000563,1237,0,1172,0.95,28.3
310310133,RepStephenLynch,Rep. Stephen Lynch,Fri Jun 03 14:48:36 +0000 2011,The official Twitter account of Congressman Stephen F. Lynch. Proudly serving the 8th Congressional District of Massachusetts.,"Washington, D.C. / Boston, MA",http://t.co/EeBu3zBUBI,1695,316,7196,True,http://pbs.twimg.com/profile_images/523121530155175937/H7aakruP_normal.jpeg,L000562,1797,0,1695,0.94,95.3
404132211,RepRickLarsen,Rep. Rick Larsen,Thu Nov 03 13:59:42 +0000 2011,"Born and raised in Arlington, Wash.
Ranking Member, Aviation Subcommittee",Washington's 2nd District,http://t.co/2eHh43tMLB,4120,1435,6191,True,http://pbs.twimg.com/profile_images/378800000053920474/f062c789d4bb0d812a48107cce97c6d5_normal.jpeg,L000560,1644,1,4120,2.51,98.3
18909919,jimlangevin,Jim Langevin,Mon Jan 12 18:36:58 +0000 2009,Congressman for Rhode Island's   Second District,"Warwick, RI and Washington, DC",http://t.co/b5flQt30hG,6490,3952,12129,True,http://pbs.twimg.com/profile_images/601406584728748033/7161SuAe_normal.jpg,L000559,2668,0,6490,2.43,208.0
50452197,RepJohnLarson,Rep. John Larson,Wed Jun 24 21:47:31 +0000 2009,Member of Congress representing the first congressional district of Connecticut.,"Hartford, CT",http://t.co/eaLsNmvun7,1663,379,11622,True,http://pbs.twimg.com/profile_images/1164210782/Twitter_profile_pic_normal.jpg,L000557,2505,0,1663,0.66,28.7
241207373,RepLoBiondo,Frank LoBiondo,Fri Jan 21 18:28:47 +0000 2011,Congressman proudly representing New Jersey's 2nd District. Chairman of House Aviation Subcommittee & CIA Subcommittee,#SouthJersey,http://t.co/eXru2mhvIf,2831,228,7430,True,http://pbs.twimg.com/profile_images/423483413945778176/W_md9SFz_normal.jpeg,L000554,1929,4,2831,1.47,40.3
248735463,RepBarbaraLee,Rep. Barbara Lee,Mon Feb 07 16:28:28 +0000 2011,"Progressive Democrat proudly representing the #EastBay CA-13 in Congress. Working to promote economic & racial justice, peace & human rights in the US & abroad.","Washington, DC and Oakland, CA",http://t.co/3zHy7BuRyf,4521,5163,30680,True,http://pbs.twimg.com/profile_images/430378206353317888/3QKYak-Z_normal.jpeg,L000551,1912,0,4521,2.36,166.8
242772524,RepFrankLucas,Frank Lucas,Tue Jan 25 15:24:07 +0000 2011,Fifth generation Oklahoman proudly representing the Third Congressional District of Oklahoma.,,http://t.co/skfi9SUpUi,547,241,3989,True,http://pbs.twimg.com/profile_images/628275690253774848/4zKOn1iP_normal.png,L000491,1925,6,547,0.28,10.0
221792092,NitaLowey,Nita Lowey,Wed Dec 01 16:36:35 +0000 2010,Proudly representing NY's 17th District. RM on House Approps Committee (@AppropsDems). RTs/follows ≠ endorsements. Newsletter sign-up: https://t.co/JSmr63CIAQ,"New York and Washington, D.C.",http://t.co/XtYmMrkgPh,1653,837,11473,True,http://pbs.twimg.com/profile_images/418870171315339265/l2YZIdOP_normal.jpeg,L000480,1980,8,1653,0.83,22.1
267938462,RepZoeLofgren,Rep. Zoe Lofgren,Thu Mar 17 21:06:21 +0000 2011,"Member of Congress Proudly Representing CA's 19th Congressional District in Silicon Valley's cities of San Jose, Morgan Hill & Gilroy",,http://t.co/gxyqi3ANcp,1418,102,8418,True,http://pbs.twimg.com/profile_images/510125443094024192/eVbv3QDN_normal.jpeg,L000397,1874,6,1418,0.76,22.1
29450962,repjohnlewis,John Lewis,Tue Apr 07 13:49:52 +0000 2009,"Congressman, Georgia's Fifth Congressional District","Atlanta, GA",http://t.co/jkhd3kZYNd,1480,163,103305,True,http://pbs.twimg.com/profile_images/2676793451/16ce871e098e5d93358b93b5d416226d_normal.png,L000287,2584,1,1480,0.57,20.1
25781141,repsandylevin,Sandy Levin,Sun Mar 22 04:32:56 +0000 2009,Congressman Sandy Levin representing Michigan’s 9th Congressional District. Ranking Member of the House Ways and Means Committee.,,http://t.co/37D2qhVvNn,1802,14287,19213,True,http://pbs.twimg.com/profile_images/654400470887239680/5c3vUQZZ_normal.jpg,L000263,2600,1,1802,0.69,27.8
242836537,SenatorLeahy,Sen. Patrick Leahy,Tue Jan 25 18:20:07 +0000 2011,,"Washington, DC",http://t.co/yrKgLVIocD,7674,1162,37519,True,http://pbs.twimg.com/profile_images/710826634182565893/suG-Vcwq_normal.jpg,L000174,1925,0,7674,3.99,285.9
219429281,RepKinzinger,Adam Kinzinger,Wed Nov 24 21:04:11 +0000 2010,I represent Illinois' 16th District. It's an honor to serve in Congress on Energy & Commerce and as a pilot in the Air National Guard.,"Channahon, IL",http://t.co/ngCuI6hx3S,3790,1108,17101,True,http://pbs.twimg.com/profile_images/694232632503201794/JoCP5r3E_normal.png,K000378,1987,0,3790,1.91,167.2
935368364,MikeKellyPA,Rep. Mike Kelly,Thu Nov 08 20:31:21 +0000 2012,Representative Mike Kelly proudly and humbly serves the people of Pennsylvania's Third District (#PA03) and currently sits on the House Ways & Means Committee.,"Washington, DC",http://t.co/eqfb8LoF4s,1393,765,5904,False,http://pbs.twimg.com/profile_images/2824224425/e2df92c97dc465f3c97327fc1342c38e_normal.jpeg,K000376,1272,1,1393,1.1,31.8
232992031,USRepKeating,Bill Keating,Sat Jan 01 23:58:47 +0000 2011,Welcome to the official Twitter page of Congressman Bill Keating!,"Bourne, Ma",http://t.co/QaDOYmqOzS,1019,594,6510,True,http://pbs.twimg.com/profile_images/677589152456544256/AJ5i2xqW_normal.jpg,K000375,1949,4,1019,0.52,14.3
76350004,repjohnkline,John Kline,Tue Sep 22 14:43:45 +0000 2009,"Serving my seventh term in Congress, I am married to wife, Vicky. I served 25 years in the Marine Corps, retiring at the rank of Colonel.","Burnsville, MN",http://t.co/IXDFbn6hiK,3000,193,8388,True,http://pbs.twimg.com/profile_images/378800000105519822/b29c5d24505b4a0b8ae921d50cd0204b_normal.png,K000363,2416,1,3000,1.24,31.4
48117116,SteveKingIA,Steve King,Wed Jun 17 21:09:41 +0000 2009,Representing the 4th District of Iowa #IA04,"Washington, DC",,1506,107,31268,True,http://pbs.twimg.com/profile_images/562285752105443328/YNSd5Sq5_normal.jpeg,K000362,2512,4,1506,0.6,51.8
211588974,SenatorKirk,Mark Kirk,Wed Nov 03 17:51:13 +0000 2010,I serve the people of the state of Illinois in the United States Senate. Please do not hesitate to contact me if you have any questions or need assistance.,"Highland Park, Illinois",http://t.co/kuHdy2AnYX,5862,1873,42466,True,http://pbs.twimg.com/profile_images/1196593136/Mark_Kirk_Official_Portrait_social_-_twitter_normal.jpg,K000360,2008,0,5862,2.92,208.1
18277655,RepPeteKing,Rep. Pete King,Sun Dec 21 02:49:32 +0000 2008,Representing New York's 2nd Congressional District,"Seaford, New York",http://t.co/KPR17HxYvl,2164,99,21136,True,http://pbs.twimg.com/profile_images/1302288285/newptkheadshot_normal.jpg,K000210,2691,22,2164,0.8,13.4
112740986,RepRonKind,Rep. Ron Kind,Tue Feb 09 15:14:02 +0000 2010,Member of the U.S. House of Representatives from Wisconsin's Third Congressional District.,"Washington, DC",http://t.co/SLDLcEvDEk,941,553,7754,True,http://pbs.twimg.com/profile_images/1347275814/2010-04-23_normal.jpg,K000188,2275,2,941,0.41,8.3
581141508,RepMarcyKaptur,Marcy Kaptur,Tue May 15 16:57:51 +0000 2012,Office of Congresswoman Marcy Kaptur - - Serving Ohio's 9th District in the United States Congress,,http://t.co/aHDl5vMQ69,1595,434,6797,True,http://pbs.twimg.com/profile_images/2221111962/Marcy_Headshot_Twitter_normal.jpg,K000009,1449,6,1595,1.1,39.5
233737858,SenRonJohnson,Senator Ron Johnson,Tue Jan 04 00:25:27 +0000 2011,Tweets from Ron are signed -rj,"Oshkosh, WI",http://t.co/uMmOdTCWwT,2474,145,33236,True,http://pbs.twimg.com/profile_images/1213023547/Twitter_2_normal.jpg,J000293,1947,1,2474,1.27,66.8
211530910,RepBillJohnson,Bill Johnson,Wed Nov 03 14:33:04 +0000 2010,Proudly representing #Ohio's 6th Congressional District. Energy Enthusiast. Veteran. Husband. Father. Grandfather.,Eastern/Southeastern Ohio,http://t.co/qiTALKWyNZ,3923,804,11356,True,http://pbs.twimg.com/profile_images/531913598734307328/a-sC-HiK_normal.jpeg,J000292,2009,0,3923,1.95,81.2
19658173,RepLynnJenkins,Lynn Jenkins,Wed Jan 28 15:54:00 +0000 2009,Proud to represent the 2nd District of Kansas | Vice Chair of the House Republican Conference | CPA,Topeka,http://t.co/CJ5DYqaInY,4894,4623,16439,True,http://pbs.twimg.com/profile_images/478956157512318976/DwOFGMoU_normal.jpeg,J000290,2652,0,4894,1.85,53.6
18166778,Jim_Jordan,Rep. Jim Jordan,Tue Dec 16 17:20:24 +0000 2008,Proudly serving Ohio's beautiful fourth district.,"Washington, D.C. ",http://t.co/c12aOiA0EU,1788,5275,26162,True,http://pbs.twimg.com/profile_images/596012379231617025/TtrAXbnA_normal.jpg,J000289,2695,5,1788,0.66,34.1
24745957,RepHankJohnson,Rep. Hank Johnson,Mon Mar 16 18:52:49 +0000 2009,"I fight for justice, civil rights and working people the world over.","Lithonia, GA; Washington",https://t.co/9yX6VnQSmY,2754,612,14195,True,http://pbs.twimg.com/profile_images/606119872259457024/VZsnahVm_normal.jpg,J000288,2605,1,2754,1.06,65.9
26778110,RepWalterJones,Rep. Walter Jones,Thu Mar 26 15:50:58 +0000 2009,Congressman Walter B. Jones represents the Third Congressional District of North Carolina #NC03,Eastern North Carolina,http://t.co/G0tNMT3Ges,1604,175,14204,True,http://pbs.twimg.com/profile_images/110804051/WBJ_official_photo_normal.jpg,J000255,2595,4,1604,0.62,20.4
249288197,SamsPressShop,Sam Johnson,Tue Feb 08 19:01:18 +0000 2011,Faithfully serving the Third Congressional District of Texas.,Third District of Texas,http://t.co/16udr7zv3r,780,439,4632,True,http://pbs.twimg.com/profile_images/1238704702/CSJ41303WylieRallyCsjCloser_normal.jpg,J000174,1911,14,780,0.41,18.2
168502762,RepEBJ,US Rep E.B.Johnson,Mon Jul 19 14:25:48 +0000 2010,"Rep. Eddie Bernice Johnson representing TX-30; Ranking Member of the House Committee on Science, Space and Technology; 1st Registered Nurse in Congress","Dallas, Texas",http://t.co/bIJXUYo21y,6750,1988,13517,True,http://pbs.twimg.com/profile_images/378800000604954433/1b5698e904aadd41537b91101dd439b9_normal.jpeg,J000126,2116,1,6750,3.19,122.4
80612021,JacksonLeeTX18,Sheila Jackson Lee,Wed Oct 07 16:13:13 +0000 2009,"Official Twitter account for Congresswoman Sheila Jackson Lee, Representing Texas' 18th Congressional District in the U.S. House of Representatives","Houston, TX",http://t.co/2PoJmDyYh0,3598,1500,19125,True,http://pbs.twimg.com/profile_images/610488975061590016/E5Si4P-N_normal.jpg,J000032,2400,0,3598,1.5,72.5
20002401,RepSteveIsrael,Steve Israel,Tue Feb 03 20:45:30 +0000 2009,Representing New York's 3rd Congressional District in the House of Representatives.,"Huntington, NY",http://t.co/c4JneaBU60,3730,728,17321,True,http://pbs.twimg.com/profile_images/2858341525/a4caea3e821a7624bd4a5a049a21c647_normal.jpeg,I000057,2646,1,3730,1.41,83.9
22509548,DarrellIssa,Darrell Issa,Mon Mar 02 17:39:00 +0000 2009,"I work for CA-49, Chair the Subcommittee on Courts, Intellectual Property, and the Internet, & serve on the House Committee on Foreign Affairs.","Vista, CA & Washington, DC",http://t.co/L3qF1BVDjB,19911,35224,217708,True,http://pbs.twimg.com/profile_images/454338555456663552/phM7MZu5_normal.jpeg,I000056,2619,1,19911,7.6,70.8
20546536,InhofePress,Inhofe Press Office,Tue Feb 10 21:12:51 +0000 2009,Press Office of U.S. Senator Jim Inhofe (R-Okla.),"Washington, D.C.",http://t.co/LTm3F6nWGC,5712,1370,11819,True,http://pbs.twimg.com/profile_images/3095762272/f240385c55677aec82058399ac3b8e6a_normal.jpeg,I000024,2639,0,5712,2.16,19.2
339852137,Rep_JaniceHahn,Janice Hahn,Thu Jul 21 19:22:22 +0000 2011,Proudly representing California's 44th District in Congress,"San Pedro, CA",http://t.co/tYJhVgj0nj,3506,1691,8427,True,http://pbs.twimg.com/profile_images/722071022153773058/wrtR16DH_normal.jpg,H001063,1748,0,3506,2.01,53.3
382791093,SenJohnHoeven,Senator John Hoeven,Fri Sep 30 17:55:30 +0000 2011,U.S. Senator from North Dakota,North Dakota,http://t.co/HwbUPceE1d,1502,509,17041,True,http://pbs.twimg.com/profile_images/1575531411/Hoeven_Hearing_normal.jpg,H001061,1677,0,1502,0.9,33.5
234837632,RepRobertHurt,Rep. Robert Hurt,Thu Jan 06 18:01:58 +0000 2011,Honored to represent Virginia's Fifth District in Congress. http://t.co/jbrBps97xV,,http://t.co/2E3gUw6MNa,2518,673,10026,True,http://pbs.twimg.com/profile_images/595677556218683392/Zs2M3qF7_normal.jpg,H001060,1944,0,2518,1.3,35.3
237814920,RepHultgren,Rep. Randy Hultgren,Thu Jan 13 18:03:42 +0000 2011,Member of Congress proudly representing Illinois' 14th District. Serving on @HouseScience @FinancialCmte Committees. Find me on FB at http://t.co/cAzY81jGee.,,http://t.co/RxXWsFX5aP,3662,1851,9261,True,http://pbs.twimg.com/profile_images/1555301015/Hultgren_Low-Res_normal.jpg,H001059,1937,0,3662,1.89,93.8
233949261,RepHuizenga,Rep. Bill Huizenga,Tue Jan 04 14:01:28 +0000 2011,I serve the people of the 2nd District of Michigan. Member of Financial Services Committee. Father of 5. Visit http://t.co/Rj7T6mD76d for even more!,"2nd District, MI",http://t.co/F9UwL81Pr9,5155,4201,10741,True,http://pbs.twimg.com/profile_images/443039780276682753/UYej9mz0_normal.jpeg,H001058,1947,1,5155,2.65,35.4
233761277,CongHuelskamp,Cong. Tim Huelskamp,Tue Jan 04 01:43:06 +0000 2011,Conservative representing Kansas First District in the U.S. House of Reps. http://t.co/QVnLuBoD,"Washington, D.C. ",http://t.co/KiQoNwYcMr,6351,2539,14479,True,http://pbs.twimg.com/profile_images/675008297548832768/uYc0dIYa_normal.png,H001057,1947,0,6351,3.26,95.3
242926427,HerreraBeutler,JaimeHerreraBeutler,Tue Jan 25 22:36:44 +0000 2011,"I'm proud to have grown up in SW WA, and honored to represent this wonderful region in the US Congress. Want regular email updates? http://t.co/sZutp93Fhg",,http://t.co/g23DlVNdtc,371,1130,7734,True,http://pbs.twimg.com/profile_images/510487926900150272/UksS2ekj_normal.jpeg,H001056,1925,1,371,0.19,8.4
222286905,RepJoeHeck,Congressman Joe Heck,Thu Dec 02 23:59:37 +0000 2010,Proudly serving Nevada's 3rd Congressional District,,http://t.co/PntdfnNVtt,3455,93,9812,True,http://pbs.twimg.com/profile_images/1544000272/Heck_Official_Headshot_web_normal.jpg,H001055,1979,0,3455,1.75,42.6
237763317,RepHartzler,Rep. Vicky Hartzler,Thu Jan 13 15:38:52 +0000 2011,"I serve the hardworking Missourians of #MO4. Working to reduce big govt. burden & unleash American spirit. On Armed Services, Agriculture, Budget Committees","Harrisonville, Missouri",http://t.co/67BpQ5eROP,4261,847,9508,True,http://pbs.twimg.com/profile_images/613719612581089280/aIg3Odi0_normal.jpg,H001053,1937,0,4261,2.2,57.8
236899846,RepRichardHanna,Rep. Richard Hanna,Tue Jan 11 16:34:58 +0000 2011,"A self-made businessman, husband and father committed to representing the people of New York's 22nd Congressional District.",,http://t.co/ZiSIYVANMc,3140,522,9527,True,http://pbs.twimg.com/profile_images/1831796855/HANN9330_normal.jpg,H001051,1939,5,3140,1.62,30.4
1305596696,Rep_Hunter,Rep. Duncan Hunter,Tue Mar 26 21:04:26 +0000 2013,Representing California’s 50th District,,http://t.co/8rSbcnjMYw,282,244,7320,True,http://pbs.twimg.com/profile_images/564882935610740738/dfz9IbEK_normal.jpeg,H001048,1134,56,282,0.25,6.1
31611298,jahimes,Jim Himes,Thu Apr 16 02:38:33 +0000 2009,Congressman proudly representing Connecticut's 4th,CT and DC,https://t.co/kzxyzeN4h3,6523,513,20888,True,http://pbs.twimg.com/profile_images/693090066969796609/SPo6JuY6_normal.jpg,H001047,2575,3,6523,2.53,73.2
1099199839,MartinHeinrich,Martin Heinrich,Thu Jan 17 20:24:19 +0000 2013,United States Senator from New Mexico,,http://t.co/H0fgRR2v,2117,300,10102,True,http://pbs.twimg.com/profile_images/472115942248308737/BjSCAw32_normal.jpeg,H001046,1202,0,2117,1.76,62.7
23712174,GreggHarper,Gregg Harper,Wed Mar 11 03:02:52 +0000 2009,Devoted husband. Loving father. Principled conservative.,"Pearl, Mississippi",http://t.co/aOKyO7wSYD,2727,456,12877,True,http://pbs.twimg.com/profile_images/562659333029130242/RHnhESLg_normal.jpeg,H001045,2611,0,2727,1.04,23.2
92186819,maziehirono,Senator Mazie Hirono,Tue Nov 24 03:10:37 +0000 2009,U.S. Senator Mazie K. Hirono - Proudly Serving the People of Hawaii,Hawaii,http://t.co/m4u3CFOBHg,3919,1197,16536,True,http://pbs.twimg.com/profile_images/3379750217/6864e4a02eee1286985bf803b2c3d4ac_normal.jpeg,H001042,2353,0,3919,1.67,20.8
266133081,SenDeanHeller,Dean Heller,Mon Mar 14 18:31:08 +0000 2011,U.S. Senator Dean Heller,Nevada,http://t.co/tnRta2EeF6,4609,11880,23360,True,http://pbs.twimg.com/profile_images/563351918450184192/lSA-G3Vi_normal.jpeg,H001041,1877,0,4609,2.46,125.1
33576489,RepBrianHiggins,Brian Higgins,Mon Apr 20 16:47:06 +0000 2009,Official account for the Office of Congressman Brian Higgins (NY-26) representing portions of Erie and Niagara counties. http://t.co/Cpl0TlH2JW,"WNY and Washington, DC",http://t.co/O0L2n6ZElF,9704,2802,14927,True,http://pbs.twimg.com/profile_images/655008552243761152/vHUDf1-r_normal.jpg,H001038,2570,0,9704,3.78,201.6
18566912,RepHensarling,Jeb Hensarling,Fri Jan 02 23:08:57 +0000 2009,"Fighting to control spending & tax increases while advancing the principles of family, free enterprise, and freedom.","Washington, D.C.",http://t.co/N8cPbQA9ZA,687,762,14199,True,http://pbs.twimg.com/profile_images/563370002922098688/cIOuMZIT_normal.jpeg,H001036,2678,3,687,0.26,6.9
16583468,RepMikeHonda,Rep. Mike Honda,Fri Oct 03 20:18:31 +0000 2008,Congressman Mike Honda for 17th District of California and Silicon Valley. Lover of languages and cultures. Native Californian. #CA17 #SV,"Santa Clara, CA",https://t.co/YR4AVQxZ9J,2553,1029,20630,True,http://pbs.twimg.com/profile_images/727249327337312257/A81XiCon_normal.jpg,H001034,2769,0,2553,0.92,83.4
22012091,WhipHoyer,Steny Hoyer,Thu Feb 26 14:13:01 +0000 2009,"The Democratic Whip of the U.S. House of Representatives, representing Maryland's 5th Congressional District.","Washington, DC",http://t.co/1jL267BoNe,9843,4030,54734,True,http://pbs.twimg.com/profile_images/722413545753681921/sh1bj38p_normal.jpg,H000874,2624,0,9843,3.75,177.0
239905257,USRepRHinojosa,Rep. Rubén Hinojosa,Tue Jan 18 18:13:06 +0000 2011,Proudly representing the 15th Congressional District of Texas,,http://t.co/QiAaQKIN34,1813,512,8584,True,http://pbs.twimg.com/profile_images/3193379421/57fb3a4c865d26573f54517ab2ec0a95_normal.jpeg,H000636,1932,0,1813,0.94,25.9
262756641,SenOrrinHatch,Senator Hatch Office,Tue Mar 08 18:04:18 +0000 2011,U.S. Senator from Utah. Tweets are by Sen. Hatch's staff; those signed ogh are from Sen. Hatch himself.,,http://t.co/J4uQN7sg8O,4209,200,16663,True,http://pbs.twimg.com/profile_images/1265985804/09232010_master_copy_normal.jpg,H000338,1883,0,4209,2.24,177.3
2433737761,RepHastingsFL,Alcee L. Hastings,Tue Apr 08 14:53:21 +0000 2014,"Congressman Alcee L. Hastings represents Broward, Palm Beach, and Hendry counties in the U.S. House of Representatives.",Florida 20th,http://t.co/g0E2ojpNr4,504,54,2723,True,http://pbs.twimg.com/profile_images/453552802426400768/hCjUwfMs_normal.jpeg,H000324,757,1,504,0.67,25.3
